ticker,entry_date,weekly_expiry,monthly_expiry,slippage_pct,fixed_cost_per_cycle,gross_pnl,net_pnl,raw_close_pnl_no_slippage
SENSEX,2025-10-17,2025-10-23,2025-10-30,0.25,240.0,-2757.1399999999994,-2997.1399999999994,-2504.0000000000036
SENSEX,2025-10-17,2025-10-23,2025-10-30,0.25,320.0,-2757.1399999999994,-3077.1399999999994,-2504.0000000000036
SENSEX,2025-10-17,2025-10-23,2025-10-30,0.5,0.0,-3010.279999999997,-3010.279999999997,-2504.0000000000036
SENSEX,2025-10-17,2025-10-23,2025-10-30,0.5,80.0,-3010.279999999997,-3090.279999999997,-2504.0000000000036
SENSEX,2025-10-17,2025-10-23,2025-10-30,0.5,160.0,-3010.279999999997,-3170.279999999997,-2504.0000000000036
SENSEX,2025-10-17,2025-10-23,2025-10-30,0.5,240.0,-3010.279999999997,-3250.279999999997,-2504.0000000000036
SENSEX,2025-10-17,2025-10-23,2025-10-30,0.5,320.0,-3010.279999999997,-3330.279999999997,-2504.0000000000036
SENSEX,2025-10-17,2025-10-23,2025-10-30,0.75,0.0,-3263.4200000000073,-3263.4200000000073,-2504.0000000000036
SENSEX,2025-10-17,2025-10-23,2025-10-30,0.75,80.0,-3263.4200000000073,-3343.4200000000073,-2504.0000000000036
SENSEX,2025-10-17,2025-10-23,2025-10-30,0.75,160.0,-3263.4200000000073,-3423.4200000000073,-2504.0000000000036
SENSEX,2025-10-17,2025-10-23,2025-10-30,0.75,240.0,-3263.4200000000073,-3503.4200000000073,-2504.0000000000036
SENSEX,2025-10-17,2025-10-23,2025-10-30,0.75,320.0,-3263.4200000000073,-3583.4200000000073,-2504.0000000000036
SENSEX,2025-10-17,2025-10-23,2025-10-30,1.0,0.0,-3516.560000000003,-3516.560000000003,-2504.0000000000036
SENSEX,2025-10-17,2025-10-23,2025-10-30,1.0,80.0,-3516.560000000003,-3596.560000000003,-2504.0000000000036
SENSEX,2025-10-17,2025-10-23,2025-10-30,1.0,160.0,-3516.560000000003,-3676.560000000003,-2504.0000000000036
SENSEX,2025-10-17,2025-10-23,2025-10-30,1.0,240.0,-3516.560000000003,-3756.560000000003,-2504.0000000000036
SENSEX,2025-10-17,2025-10-23,2025-10-30,1.0,320.0,-3516.560000000003,-3836.560000000003,-2504.0000000000036
SENSEX,2025-10-24,2025-10-30,2025-10-30,0.0,0.0,-1854.0,-1854.0,-1854.0
SENSEX,2025-10-24,2025-10-30,2025-10-30,0.0,80.0,-1854.0,-1934.0,-1854.0
SENSEX,2025-10-24,2025-10-30,2025-10-30,0.0,160.0,-1854.0,-2014.0,-1854.0
SENSEX,2025-10-24,2025-10-30,2025-10-30,0.0,240.0,-1854.0,-2094.0,-1854.0
